order_date,product_category,region,quantity,revenue
2024-01-03,Home & Garden,South,1,56.94
2024-01-03,Home & Garden,North,2,98.04
2024-01-03,Home & Garden,West,4,58.4
2024-01-03,Home & Garden,East,4,54.28
2024-01-03,Home & Garden,East,4,82.04
2024-01-03,Home & Garden,East,2,53.24
2024-01-03,Home & Garden,North,2,42.6
2024-01-03,Home & Garden,South,1,102.11
2024-01-03,Home & Garden,East,3,67.7
2024-01-03,Home & Garden,South,3,155.29
2024-01-03,Home & Garden,East,4,119.56
2024-01-03,Sports,West,1,112.17
2024-01-03,Sports,North,4,55.29
2024-01-03,Sports,South,2,89.45
2024-01-03,Sports,North,1,90.03
2024-01-03,Sports,West,1,28.32
2024-01-03,Sports,North,4,53.64
2024-01-03,Sports,North,1,18.62
2024-01-03,Sports,South,2,65.12
2024-01-03,Sports,West,1,76.12
2024-01-03,Sports,East,1,60.48
2024-01-03,Sports,South,2,31.68
2024-01-03,Sports,North,3,86.98
2024-01-03,Sports,East,2,127.64
2024-01-03,Beauty,East,2,92.44
2024-01-03,Beauty,West,3,57.94
2024-01-03,Beauty,South,3,18.27
2024-01-03,Beauty,South,3,62.73
2024-01-03,Beauty,West,1,25.37
2024-01-03,Beauty,East,1,63.9
2024-01-03,Beauty,South,2,71.17
2024-01-03,Beauty,East,4,66.19
2024-01-03,Beauty,East,3,34.72
2024-01-03,Beauty,South,4,71.65
2024-01-03,Beauty,East,3,80.84
2024-01-03,Beauty,East,1,25.83
2024-01-03,Beauty,South,1,65.49
2024-01-03,Beauty,West,2,28.93
2024-01-03,Beauty,South,3,98.59
2024-01-03,Beauty,North,2,34.0
2024-01-03,Beauty,North,4,28.6
2024-01-03,Beauty,South,1,46.94
2024-01-03,Beauty,West,2,51.77
2024-01-03,Beauty,South,1,5.12
2024-01-03,Beauty,East,2,51.48
2024-01-03,Beauty,West,3,13.68
2024-01-03,Beauty,East,4,81.19
2024-01-03,Beauty,East,1,38.79
2024-01-04,Electronics,East,1,461.75
2024-01-04,Electronics,South,2,156.42
2024-01-04,Electronics,East,3,123.04
2024-01-04,Electronics,North,4,85.11
2024-01-04,Electronics,South,4,125.35
2024-01-04,Electronics,North,1,152.24
2024-01-04,Electronics,East,3,90.38
2024-01-04,Electronics,South,1,157.03
2024-01-04,Electronics,West,4,145.59
2024-01-04,Electronics,North,4,101.94
2024-01-04,Electronics,South,1,129.66
2024-01-04,Electronics,West,1,234.42
2024-01-04,Electronics,West,3,225.81
2024-01-04,Electronics,East,1,139.56
2024-01-04,Electronics,North,1,107.74
2024-01-04,Electronics,North,4,139.25
2024-01-04,Electronics,North,2,124.83
2024-01-04,Electronics,East,1,120.31
2024-01-04,Electronics,West,1,216.75
2024-01-04,Electronics,North,2,260.79
2024-01-04,Clothing,West,1,61.57
2024-01-04,Clothing,South,3,35.03
2024-01-04,Clothing,South,2,48.73
2024-01-04,Clothing,North,1,56.06
2024-01-04,Clothing,North,1,44.39
2024-01-04,Clothing,South,3,47.11
2024-01-04,Clothing,East,4,176.11
2024-01-04,Clothing,East,4,48.09
2024-01-04,Clothing,East,3,37.77
2024-01-04,Clothing,East,4,49.92
2024-01-04,Clothing,East,3,127.24
2024-01-04,Clothing,West,2,35.26
2024-01-04,Clothing,East,2,50.41
2024-01-04,Clothing,North,2,50.96
2024-01-04,Clothing,South,2,33.98
2024-01-04,Clothing,West,4,72.98
2024-01-04,Clothing,North,1,183.49
2024-01-04,Clothing,East,4,46.63
2024-01-04,Clothing,East,4,80.14
2024-01-04,Clothing,West,1,50.99
2024-01-04,Clothing,South,4,139.35
2024-01-04,Clothing,North,3,36.69
2024-01-04,Clothing,South,3,70.13
2024-01-04,Clothing,East,3,93.48
2024-01-04,Clothing,East,2,75.54
2024-01-04,Clothing,South,1,148.08
2024-01-04,Clothing,West,3,59.85
2024-01-04,Clothing,South,2,45.65
2024-01-04,Clothing,West,3,42.68
2024-01-04,Clothing,West,3,69.69
2024-01-04,Home & Garden,West,1,76.84
2024-01-04,Home & Garden,North,2,48.04
2024-01-04,Home & Garden,West,4,80.82
2024-01-04,Home & Garden,North,3,93.69
2024-01-04,Home & Garden,East,4,84.2
2024-01-04,Home & Garden,South,4,44.56
2024-01-04,Home & Garden,East,3,109.0
2024-01-04,Home & Garden,West,3,120.68
2024-01-04,Home & Garden,North,3,43.5
2024-01-04,Home & Garden,North,3,112.8
2024-01-04,Home & Garden,East,3,90.08
2024-01-04,Home & Garden,East,3,45.71
2024-01-04,Home & Garden,West,1,144.73
2024-01-04,Home & Garden,West,4,129.69
2024-01-04,Sports,South,3,103.09
2024-01-04,Sports,East,1,78.25
2024-01-04,Sports,East,4,115.37
2024-01-04,Sports,South,4,53.39
2024-01-04,Sports,West,1,65.0
2024-01-04,Sports,West,1,20.4
2024-01-04,Sports,North,3,128.06
2024-01-04,Sports,West,1,38.91
2024-01-04,Sports,South,3,72.9
2024-01-04,Sports,East,3,175.29
2024-01-04,Sports,West,3,100.99
2024-01-04,Sports,East,3,108.92
2024-01-04,Sports,South,1,36.14
2024-01-04,Sports,North,1,95.61
2024-01-04,Beauty,East,1,30.9
2024-01-04,Beauty,South,1,106.03
2024-01-04,Beauty,North,2,25.92
2024-01-04,Beauty,North,2,34.84
2024-01-04,Beauty,West,2,22.52
2024-01-04,Beauty,South,3,42.74
2024-01-04,Beauty,East,1,38.62
2024-01-04,Beauty,South,3,105.9
2024-01-04,Beauty,South,3,65.17
2024-01-04,Beauty,South,2,54.38
2024-01-04,Beauty,East,3,84.4
2024-01-04,Beauty,East,3,80.37
2024-01-04,Beauty,East,2,31.55
2024-01-04,Beauty,East,2,93.68
2024-01-04,Beauty,East,4,52.12
2024-01-04,Beauty,North,2,21.03
2024-01-04,Beauty,South,3,23.89
2024-01-04,Beauty,North,1,34.84
2024-01-04,Beauty,South,4,23.58
2024-01-04,Beauty,East,3,26.74
2024-01-05,Electronics,West,3,146.17
2024-01-05,Electronics,South,3,90.47
2024-01-05,Electronics,North,1,191.35
2024-01-05,Electronics,East,4,222.52
2024-01-05,Electronics,West,1,70.11
2024-01-05,Electronics,South,1,93.09
2024-01-05,Electronics,East,3,106.53
2024-01-05,Electronics,North,2,190.31
2024-01-05,Electronics,West,2,22.99
2024-01-05,Electronics,West,4,156.14
2024-01-05,Electronics,North,4,195.76
2024-01-05,Electronics,North,2,169.96
2024-01-05,Electronics,West,4,139.79
2024-01-05,Electronics,West,2,179.65
2024-01-05,Electronics,South,4,122.44
2024-01-05,Electronics,East,2,245.75
2024-01-05,Electronics,North,3,121.84
2024-01-05,Electronics,West,1,67.66
2024-01-05,Electronics,North,1,91.22
2024-01-05,Electronics,North,1,62.78
2024-01-05,Electronics,South,1,216.54
2024-01-05,Clothing,North,2,61.72
2024-01-05,Clothing,South,4,44.22
2024-01-05,Clothing,South,3,96.21
2024-01-05,Clothing,North,3,86.74
2024-01-05,Clothing,East,3,27.87
2024-01-05,Clothing,West,4,74.36
2024-01-05,Clothing,West,2,32.82
2024-01-05,Clothing,West,4,64.47
2024-01-05,Clothing,North,2,62.11
2024-01-05,Clothing,South,2,93.05
2024-01-05,Clothing,West,1,16.57
2024-01-05,Clothing,North,3,34.69
2024-01-05,Clothing,South,1,55.41
2024-01-05,Clothing,North,4,47.01
2024-01-05,Clothing,South,1,43.84
2024-01-05,Clothing,North,3,47.65
2024-01-05,Clothing,East,2,52.13
2024-01-05,Clothing,West,4,122.49
2024-01-05,Clothing,East,1,41.49
2024-01-05,Clothing,West,4,36.77
2024-01-05,Clothing,East,1,67.05
2024-01-05,Clothing,East,2,56.96
2024-01-05,Clothing,West,3,35.36
2024-01-05,Clothing,South,1,81.07
2024-01-05,Clothing,East,1,28.6
2024-01-05,Clothing,East,3,82.63
2024-01-05,Clothing,North,4,35.64
2024-01-05,Clothing,East,3,35.87
2024-01-05,Clothing,North,2,94.81
2024-01-05,Clothing,East,4,32.85
2024-01-05,Clothing,West,2,42.72
2024-01-05,Clothing,East,2,141.63
2024-01-05,Home & Garden,South,2,182.3
2024-01-05,Home & Garden,North,3,112.07
2024-01-05,Home & Garden,East,1,108.22
2024-01-05,Home & Garden,East,3,80.15
2024-01-05,Home & Garden,East,1,116.13
2024-01-05,Home & Garden,West,4,209.92
2024-01-05,Home & Garden,East,4,151.43
2024-01-05,Home & Garden,South,1,61.69
2024-01-05,Home & Garden,North,3,52.42
2024-01-05,Home & Garden,North,4,201.78
2024-01-05,Home & Garden,East,2,46.87
2024-01-05,Home & Garden,West,3,83.35
2024-01-05,Home & Garden,East,3,59.69
2024-01-05,Home & Garden,East,4,59.93
2024-01-05,Home & Garden,West,2,66.43
2024-01-05,Sports,North,3,77.45
2024-01-05,Sports,South,3,70.85
2024-01-05,Sports,South,3,131.09
2024-01-05,Sports,West,4,28.74
2024-01-05,Sports,West,2,59.79
2024-01-05,Sports,West,4,91.78
2024-01-05,Sports,East,3,38.47
2024-01-05,Sports,South,1,76.12
2024-01-05,Sports,West,1,177.88
2024-01-05,Sports,North,1,68.3
2024-01-05,Sports,North,1,57.96
2024-01-05,Sports,West,4,46.53
2024-01-05,Sports,East,2,76.28
2024-01-05,Sports,South,3,44.91
2024-01-05,Beauty,West,2,62.81
2024-01-05,Beauty,North,4,56.26
2024-01-05,Beauty,South,3,53.2
2024-01-05,Beauty,West,1,139.13
2024-01-05,Beauty,East,4,61.89
2024-01-05,Beauty,North,2,61.85
2024-01-05,Beauty,South,4,17.16
2024-01-05,Beauty,East,4,71.32
2024-01-05,Beauty,East,1,51.08
2024-01-05,Beauty,North,3,52.33
2024-01-05,Beauty,West,1,45.46
2024-01-05,Beauty,West,3,19.42
2024-01-05,Beauty,North,2,91.63
2024-01-05,Beauty,East,1,32.51
2024-01-05,Beauty,South,1,47.74
2024-01-05,Beauty,East,2,70.82
2024-01-05,Beauty,West,3,34.84
2024-01-05,Beauty,East,1,48.91
2024-01-05,Beauty,North,1,76.0
2024-01-05,Beauty,West,3,17.17
2024-01-06,Electronics,West,2,221.47
2024-01-06,Electronics,North,3,114.87
2024-01-06,Electronics,South,2,169.65
2024-01-06,Electronics,South,1,83.69
2024-01-06,Electronics,West,3,105.75
2024-01-06,Electronics,East,3,43.68
2024-01-06,Electronics,South,2,198.76
2024-01-06,Electronics,North,3,201.71
2024-01-06,Electronics,North,3,77.39
2024-01-06,Electronics,South,1,150.3
2024-01-06,Electronics,East,2,89.47
2024-01-06,Electronics,South,4,39.3
2024-01-06,Electronics,North,2,55.31
2024-01-06,Clothing,West,1,54.37
2024-01-06,Clothing,North,3,56.57
2024-01-06,Clothing,West,2,48.46
2024-01-06,Clothing,North,3,73.31
2024-01-06,Clothing,East,1,44.45
2024-01-06,Clothing,North,2,68.8
2024-01-06,Clothing,North,4,88.46
2024-01-06,Clothing,South,2,25.68
2024-01-06,Clothing,East,1,18.49
2024-01-06,Clothing,West,3,19.23
2024-01-06,Clothing,West,4,83.5
2024-01-06,Clothing,West,1,90.73
2024-01-06,Clothing,North,4,60.42
2024-01-06,Clothing,North,2,39.26
2024-01-06,Clothing,West,1,93.34
2024-01-06,Clothing,North,3,75.25
2024-01-06,Clothing,East,3,106.15
2024-01-06,Home & Garden,East,3,130.87
2024-01-06,Home & Garden,West,3,70.8
2024-01-06,Home & Garden,North,2,92.43
2024-01-06,Home & Garden,East,1,73.72
2024-01-06,Home & Garden,North,3,125.73
2024-01-06,Home & Garden,West,4,112.81
2024-01-06,Home & Garden,West,4,51.38
2024-01-06,Home & Garden,West,1,108.25
2024-01-06,Home & Garden,South,4,165.77
2024-01-06,Home & Garden,South,3,66.52
2024-01-06,Sports,West,4,62.7
2024-01-06,Sports,North,2,69.35
2024-01-06,Sports,East,1,128.46
2024-01-06,Sports,South,2,95.11
2024-01-06,Sports,South,4,69.85
2024-01-06,Sports,West,3,126.26
2024-01-06,Sports,West,4,93.42
2024-01-06,Sports,West,2,66.15
2024-01-06,Beauty,West,4,18.73
2024-01-06,Beauty,East,4,124.26
2024-01-06,Beauty,East,3,29.92
2024-01-06,Beauty,North,4,26.71
2024-01-06,Beauty,West,4,24.97
2024-01-06,Beauty,East,1,33.26
2024-01-06,Beauty,East,4,70.52
2024-01-06,Beauty,East,3,75.37
2024-01-06,Beauty,East,3,36.14
2024-01-06,Beauty,North,3,87.42
2024-01-06,Beauty,West,2,31.41
2024-01-06,Beauty,South,1,93.15
2024-01-06,Beauty,North,4,51.89
2024-01-06,Beauty,South,3,40.58
2024-01-07,Electronics,West,4,185.82
2024-01-07,Electronics,North,3,159.73
2024-01-07,Electronics,West,4,175.75
2024-01-07,Electronics,North,1,49.63
2024-01-07,Electronics,North,4,368.57
2024-01-07,Electronics,South,4,148.81
2024-01-07,Electronics,North,2,159.01
2024-01-07,Electronics,East,1,135.4
2024-01-07,Electronics,North,4,109.5
2024-01-07,Electronics,West,4,230.93
2024-01-07,Electronics,East,4,267.25
2024-01-07,Electronics,East,2,79.53
2024-01-07,Electronics,North,3,98.0
2024-01-07,Clothing,East,4,17.64
2024-01-07,Clothing,North,1,74.65
2024-01-07,Clothing,East,2,59.37
2024-01-07,Clothing,South,3,35.75
2024-01-07,Clothing,East,1,52.27
2024-01-07,Clothing,East,4,77.23
2024-01-07,Clothing,North,3,105.1
2024-01-07,Clothing,East,1,42.41
2024-01-07,Clothing,South,4,42.95
2024-01-07,Clothing,West,2,22.31
2024-01-07,Clothing,East,3,119.25
2024-01-07,Clothing,East,1,34.98
2024-01-07,Clothing,South,4,21.06
2024-01-07,Clothing,East,4,108.11
2024-01-07,Clothing,West,2,77.91
2024-01-07,Clothing,South,3,64.88
2024-01-07,Clothing,North,4,60.28
2024-01-07,Home & Garden,South,2,75.36
2024-01-07,Home & Garden,South,2,137.77
2024-01-07,Home & Garden,East,3,44.67
2024-01-07,Home & Garden,South,1,27.03
2024-01-07,Home & Garden,South,2,70.95
2024-01-07,Home & Garden,West,3,113.97
2024-01-07,Home & Garden,North,3,80.7
2024-01-07,Home & Garden,South,2,112.24
2024-01-07,Home & Garden,West,2,45.55
2024-01-07,Home & Garden,West,3,99.57
2024-01-07,Home & Garden,North,3,37.31
2024-01-07,Home & Garden,East,4,58.92
2024-01-07,Sports,North,1,38.4
2024-01-07,Sports,North,2,68.38
2024-01-07,Sports,South,2,36.26
2024-01-07,Sports,West,2,115.59
2024-01-07,Sports,South,3,83.31
2024-01-07,Sports,West,2,110.45
2024-01-07,Sports,North,2,61.61
2024-01-07,Sports,South,2,54.87
2024-01-07,Sports,South,3,64.36
2024-01-07,Sports,East,2,92.7
2024-01-07,Beauty,South,1,84.42
2024-01-07,Beauty,East,2,59.15
2024-01-07,Beauty,West,1,18.32
2024-01-07,Beauty,East,4,52.55
2024-01-07,Beauty,West,3,58.44
2024-01-07,Beauty,East,1,60.75
2024-01-07,Beauty,North,1,54.92
2024-01-07,Beauty,East,1,77.99
2024-01-07,Beauty,West,4,35.04
2024-01-07,Beauty,East,4,90.14
2024-01-07,Beauty,South,4,21.99
2024-01-07,Beauty,East,3,64.56
2024-01-07,Beauty,North,2,43.9
2024-01-07,Beauty,South,1,29.74
2024-01-07,Beauty,North,4,48.93
2024-01-07,Beauty,North,4,15.41
2024-01-07,Beauty,South,3,76.86
2024-01-08,Electronics,South,3,77.54
2024-01-08,Electronics,South,3,211.25
2024-01-08,Electronics,West,3,125.56
2024-01-08,Electronics,West,1,101.29
2024-01-08,Electronics,West,2,266.36
2024-01-08,Electronics,South,4,257.7
2024-01-08,Electronics,West,3,122.46
2024-01-08,Electronics,South,4,279.1
2024-01-08,Electronics,West,4,68.22
2024-01-08,Electronics,West,2,84.32
2024-01-08,Electronics,North,1,172.15
2024-01-08,Electronics,South,4,193.81
2024-01-08,Electronics,East,1,115.86
2024-01-08,Electronics,South,3,62.54
2024-01-08,Electronics,South,3,104.83
2024-01-08,Electronics,South,2,137.07
2024-01-08,Electronics,North,3,270.33
2024-01-08,Electronics,East,4,84.58
2024-01-08,Electronics,East,1,89.51
2024-01-08,Clothing,West,1,37.38
2024-01-08,Clothing,West,3,63.01
2024-01-08,Clothing,West,1,88.76
2024-01-08,Clothing,East,4,46.22
2024-01-08,Clothing,South,4,122.48
2024-01-08,Clothing,East,4,71.76
2024-01-08,Clothing,West,4,63.38
2024-01-08,Clothing,West,4,23.44
2024-01-08,Clothing,East,3,62.85
2024-01-08,Clothing,North,3,44.03
2024-01-08,Clothing,South,3,26.65
2024-01-08,Clothing,West,3,89.52
2024-01-08,Clothing,West,1,93.68
2024-01-08,Clothing,East,2,48.53
2024-01-08,Clothing,West,1,64.24
2024-01-08,Clothing,South,3,53.74
2024-01-08,Clothing,North,1,19.45
2024-01-08,Clothing,East,2,21.4
2024-01-08,Clothing,South,1,64.03
2024-01-08,Clothing,West,2,83.76
2024-01-08,Clothing,East,4,182.89
2024-01-08,Clothing,North,4,48.82
2024-01-08,Clothing,East,2,36.32
2024-01-08,Clothing,South,1,42.52
2024-01-08,Clothing,East,3,124.62
2024-01-08,Clothing,West,2,64.06
2024-01-08,Clothing,North,1,55.67
2024-01-08,Home & Garden,East,1,106.62
2024-01-08,Home & Garden,South,4,135.96
2024-01-08,Home & Garden,East,1,46.4
2024-01-08,Home & Garden,North,3,60.72
2024-01-08,Home & Garden,South,4,101.51
2024-01-08,Home & Garden,West,2,125.59
2024-01-08,Home & Garden,North,1,97.89
2024-01-08,Home & Garden,West,4,138.39
2024-01-08,Home & Garden,East,4,131.64
2024-01-08,Home & Garden,North,1,63.43
2024-01-08,Home & Garden,West,4,115.31
2024-01-08,Home & Garden,South,1,133.28
2024-01-08,Home & Garden,South,2,84.56
2024-01-08,Home & Garden,East,1,63.91
2024-01-08,Home & Garden,West,4,70.66
2024-01-08,Home & Garden,North,2,82.42
2024-01-08,Home & Garden,South,2,58.61
2024-01-08,Sports,South,1,59.39
2024-01-08,Sports,North,4,57.01
2024-01-08,Sports,West,3,55.04
2024-01-08,Sports,East,3,25.77
2024-01-08,Sports,South,2,62.05
2024-01-08,Sports,West,4,230.72
2024-01-08,Sports,East,2,84.01
2024-01-08,Sports,East,2,123.87
2024-01-08,Sports,East,2,82.4
2024-01-08,Sports,East,1,42.46
2024-01-08,Sports,South,4,89.1
2024-01-08,Sports,North,3,31.44
2024-01-08,Sports,East,4,52.06
2024-01-08,Sports,East,4,54.3
2024-01-08,Beauty,East,4,36.07
2024-01-08,Beauty,North,3,36.43
2024-01-08,Beauty,East,1,38.6
2024-01-08,Beauty,West,2,58.13
2024-01-08,Beauty,North,2,72.83
2024-01-08,Beauty,East,4,82.63
2024-01-08,Beauty,East,1,57.24
2024-01-08,Beauty,South,3,34.89
2024-01-08,Beauty,West,4,22.17
2024-01-08,Beauty,West,2,47.68
2024-01-08,Beauty,East,3,34.62
2024-01-08,Beauty,West,2,73.38
2024-01-08,Beauty,South,3,26.93
2024-01-08,Beauty,South,1,50.13
2024-01-08,Beauty,East,2,27.5
2024-01-08,Beauty,West,1,63.67
2024-01-08,Beauty,East,3,32.19
2024-01-08,Beauty,East,3,80.79
2024-01-08,Beauty,West,3,60.8
2024-01-08,Beauty,South,4,51.81
2024-01-08,Beauty,South,2,56.02
2024-01-09,Electronics,South,2,41.29
2024-01-09,Electronics,North,3,133.29
2024-01-09,Electronics,West,3,134.73
2024-01-09,Electronics,North,1,219.18
2024-01-09,Electronics,North,1,96.58
2024-01-09,Electronics,North,2,48.21
2024-01-09,Electronics,South,2,207.25
2024-01-09,Electronics,North,1,71.77
2024-01-09,Electronics,East,2,94.45
2024-01-09,Electronics,West,2,74.06
2024-01-09,Electronics,West,3,187.09
2024-01-09,Electronics,North,3,149.6
2024-01-09,Electronics,North,4,440.65
2024-01-09,Electronics,East,3,190.24
2024-01-09,Electronics,West,3,122.39
2024-01-09,Electronics,West,3,157.16
2024-01-09,Electronics,South,1,163.4
2024-01-09,Electronics,North,2,227.57
2024-01-09,Electronics,North,4,335.36
2024-01-09,Electronics,South,3,180.35
2024-01-09,Electronics,West,4,172.52
2024-01-09,Clothing,South,4,38.19
2024-01-09,Clothing,South,1,66.8
2024-01-09,Clothing,East,4,197.14
2024-01-09,Clothing,East,2,46.61
2024-01-09,Clothing,North,2,37.61
2024-01-09,Clothing,North,2,106.06
2024-01-09,Clothing,North,3,51.6
2024-01-09,Clothing,West,4,68.57
2024-01-09,Clothing,South,3,40.69
2024-01-09,Clothing,West,2,132.08
2024-01-09,Clothing,North,3,58.73
2024-01-09,Clothing,North,4,25.39
2024-01-09,Clothing,West,4,97.49
2024-01-09,Clothing,West,3,70.02
2024-01-09,Clothing,East,4,45.0
2024-01-09,Clothing,East,1,53.97
2024-01-09,Clothing,North,4,30.51
2024-01-09,Clothing,South,2,28.45
2024-01-09,Clothing,South,2,56.0
2024-01-09,Clothing,East,4,107.7
2024-01-09,Clothing,East,4,67.99
2024-01-09,Clothing,East,1,76.81
2024-01-09,Clothing,East,3,101.37
2024-01-09,Clothing,North,1,87.06
2024-01-09,Clothing,East,3,28.2
2024-01-09,Clothing,West,4,53.64
2024-01-09,Clothing,West,4,15.88
2024-01-09,Clothing,East,3,64.01
2024-01-09,Home & Garden,South,2,67.09
2024-01-09,Home & Garden,West,3,25.53
2024-01-09,Home & Garden,East,4,114.2
2024-01-09,Home & Garden,East,3,42.94
2024-01-09,Home & Garden,South,1,89.48
2024-01-09,Home & Garden,East,4,143.7
2024-01-09,Home & Garden,North,3,130.68
2024-01-09,Home & Garden,South,1,82.15
2024-01-09,Home & Garden,West,2,30.58
2024-01-09,Home & Garden,North,3,60.6
2024-01-09,Home & Garden,East,3,100.85
2024-01-09,Home & Garden,South,4,89.17
2024-01-09,Home & Garden,North,4,45.69
2024-01-09,Home & Garden,North,3,84.25
2024-01-09,Home & Garden,West,4,58.85
2024-01-09,Home & Garden,South,2,128.5
2024-01-09,Home & Garden,North,1,168.0
2024-01-09,Sports,North,4,119.51
2024-01-09,Sports,West,4,95.9
2024-01-09,Sports,North,2,64.62
2024-01-09,Sports,West,3,248.32
2024-01-09,Sports,East,2,68.32
2024-01-09,Sports,East,4,71.41
2024-01-09,Sports,South,1,85.05
2024-01-09,Sports,North,2,31.13
2024-01-09,Sports,East,1,99.66
2024-01-09,Sports,East,4,98.47
2024-01-09,Sports,West,2,70.49
2024-01-09,Beauty,West,1,114.75
2024-01-09,Beauty,West,2,92.41
2024-01-09,Beauty,North,1,98.83
2024-01-09,Beauty,West,2,43.72
2024-01-09,Beauty,West,3,50.92
2024-01-09,Beauty,South,4,63.64
2024-01-09,Beauty,South,4,40.73
2024-01-09,Beauty,South,3,33.17
2024-01-09,Beauty,East,3,31.52
2024-01-09,Beauty,East,1,73.65
2024-01-09,Beauty,South,1,56.92
2024-01-09,Beauty,West,4,53.51
2024-01-09,Beauty,South,4,42.83
2024-01-09,Beauty,South,3,43.37
2024-01-09,Beauty,South,2,28.39
2024-01-09,Beauty,South,1,24.05
2024-01-09,Beauty,South,2,72.27
2024-01-09,Beauty,East,4,75.02
2024-01-09,Beauty,South,3,18.79
2024-01-10,Electronics,East,3,149.76
2024-01-10,Electronics,North,4,219.46
2024-01-10,Electronics,East,4,62.01
2024-01-10,Electronics,North,1,84.04
2024-01-10,Electronics,South,3,100.91
2024-01-10,Electronics,West,2,137.9
2024-01-10,Electronics,South,2,135.04
2024-01-10,Electronics,East,3,417.17
2024-01-10,Electronics,North,1,121.94
2024-01-10,Electronics,West,3,204.22
2024-01-10,Electronics,South,1,161.89
2024-01-10,Electronics,East,3,113.03
2024-01-10,Electronics,East,2,112.94
2024-01-10,Electronics,South,2,162.39
2024-01-10,Electronics,West,1,131.4
2024-01-10,Electronics,East,4,106.66
2024-01-10,Electronics,North,2,163.1
2024-01-10,Electronics,South,4,159.26
2024-01-10,Electronics,South,3,58.21
2024-01-10,Clothing,East,2,45.02
2024-01-10,Clothing,West,1,113.57
2024-01-10,Clothing,West,1,83.88
2024-01-10,Clothing,East,2,57.44
2024-01-10,Clothing,North,3,66.75
2024-01-10,Clothing,South,4,48.61
2024-01-10,Clothing,East,3,119.18
2024-01-10,Clothing,West,3,13.74
2024-01-10,Clothing,East,4,75.14
2024-01-10,Clothing,East,3,51.83
2024-01-10,Clothing,East,1,57.32
2024-01-10,Clothing,South,2,87.72
2024-01-10,Clothing,East,4,42.47
2024-01-10,Clothing,East,2,46.56
2024-01-10,Clothing,East,3,34.45
2024-01-10,Clothing,West,3,143.13
2024-01-10,Clothing,West,3,60.67
2024-01-10,Clothing,East,3,174.64
2024-01-10,Clothing,East,3,89.62
2024-01-10,Clothing,West,2,20.45
2024-01-10,Clothing,South,1,86.85
2024-01-10,Home & Garden,North,4,124.43
2024-01-10,Home & Garden,North,2,164.13
2024-01-10,Home & Garden,North,4,64.83
2024-01-10,Home & Garden,West,1,81.96
2024-01-10,Home & Garden,North,1,89.29
2024-01-10,Home & Garden,East,3,52.14
2024-01-10,Home & Garden,East,3,91.42
2024-01-10,Home & Garden,West,2,126.17
2024-01-10,Home & Garden,North,4,43.37
2024-01-10,Home & Garden,West,4,68.99
2024-01-10,Home & Garden,East,4,37.69
2024-01-10,Home & Garden,North,2,71.69
2024-01-10,Home & Garden,West,2,28.35
2024-01-10,Home & Garden,West,1,101.72
2024-01-10,Home & Garden,East,4,118.6
2024-01-10,Sports,South,1,75.98
2024-01-10,Sports,East,3,48.71
2024-01-10,Sports,East,4,51.0
2024-01-10,Sports,South,4,66.91
2024-01-10,Sports,North,4,81.36
2024-01-10,Sports,North,4,71.4
2024-01-10,Sports,North,1,55.74
2024-01-10,Sports,West,3,89.41
2024-01-10,Sports,West,2,104.9
2024-01-10,Sports,South,1,13.97
2024-01-10,Sports,South,4,40.76
2024-01-10,Sports,East,2,43.04
2024-01-10,Beauty,South,2,24.05
2024-01-10,Beauty,East,4,51.73
2024-01-10,Beauty,South,2,60.75
2024-01-10,Beauty,East,1,32.34
2024-01-10,Beauty,South,4,107.86
2024-01-10,Beauty,South,4,24.32
2024-01-10,Beauty,North,3,45.5
2024-01-10,Beauty,West,4,43.2
2024-01-10,Beauty,North,4,37.46
2024-01-10,Beauty,West,4,26.95
2024-01-10,Beauty,East,2,58.86
2024-01-10,Beauty,South,4,48.11
2024-01-10,Beauty,West,4,61.5
2024-01-10,Beauty,South,2,28.69
2024-01-10,Beauty,South,4,37.28
2024-01-10,Beauty,West,3,117.83
2024-01-10,Beauty,East,3,28.67
2024-01-10,Beauty,East,2,31.02
2024-01-10,Beauty,South,4,39.66
2024-01-10,Beauty,South,2,50.59
2024-01-10,Beauty,West,2,60.31
2024-01-11,Electronics,West,1,238.31
2024-01-11,Electronics,East,4,256.87
2024-01-11,Electronics,North,1,205.6
2024-01-11,Electronics,East,2,131.43
2024-01-11,Electronics,West,3,144.51
2024-01-11,Electronics,West,4,152.94
2024-01-11,Electronics,West,4,157.25
2024-01-11,Electronics,South,3,212.78
2024-01-11,Electronics,North,4,200.01
2024-01-11,Electronics,South,2,30.14
2024-01-11,Electronics,North,4,240.42
2024-01-11,Electronics,South,1,141.6
2024-01-11,Electronics,West,4,85.66
2024-01-11,Electronics,West,1,205.42
2024-01-11,Electronics,South,3,128.16
2024-01-11,Electronics,East,4,97.27
2024-01-11,Electronics,South,4,185.85
2024-01-11,Electronics,South,2,107.91
2024-01-11,Electronics,West,3,135.38
2024-01-11,Clothing,South,3,111.5
2024-01-11,Clothing,West,2,72.1
2024-01-11,Clothing,East,2,45.26
2024-01-11,Clothing,North,4,42.37
2024-01-11,Clothing,West,4,54.18
2024-01-11,Clothing,East,1,56.16
2024-01-11,Clothing,East,4,62.02
2024-01-11,Clothing,West,4,48.29
2024-01-11,Clothing,North,1,61.16
2024-01-11,Clothing,West,1,41.0
2024-01-11,Clothing,South,2,134.29
2024-01-11,Clothing,East,2,85.5
